,Event Type,Event Created,Object Id,Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,SyncedQuoteId,ContractId,HasOpenActivity,HasOverdueTask,Bonus_Points_Used__c,Bonus_Points__c,DocumentLink_Record_Type__c,DocumentLink_Subject__c,DocumentLink__c,Online_Quote_URL__c,Quote_Status__c,Rollover_Points_Used__c,Tasks_Purchased_All_Orders__c,ID_SF_Migration_Opportunity__c,Points_Estimate__c,Contact__c,SBQQ__AmendedContract__c,Current_Point_Balance__c,Opportunity_ID__c,Project_Opportunity__c,Add_Contingency__c,Opportunity_Lookup__c,Points_assigned_to_Projects__c,Billing_Contact__c,Billing_Date__c,Contingency_Points__c,Contingency_Received__c,Delegated_Points_Received__c,Delegated_Points__c,Freeze_Period__c,Notes_for_Delegated_Points_Received__c,Notes_for_Delegated_Points__c,Percentage_Formula__c,Points_Logged__c,Points_Plan__c,Points_Purchased__c,Rollover_Points__c,SBQQ__Contracted__c,Two_Week__c,Un_Freeze_Date__c,Unassigned_Project_Points__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__PrimaryQuote__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,SBQQ__RenewedContract__c,attributes.type,attributes.url,date,_id
120,created,2022-05-09T17:57:17.974Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Proposal/Price Quote,,100.0,,,2022-08-09,,,SS Landing Page,False,False,Pipeline,Pipeline,,False,,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:57:17.000+0000,0051U000000i0GWQAY,2022-05-09T17:57:17.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-92.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119038912.0,62e84ff10b93022bfa43ccb7
121,updated,2022-05-09T17:58:17.175Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Proposal/Price Quote,2897.0,100.0,2897.0,2.0,2022-08-09,,,SS Landing Page,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-92.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119098326.0,62e84ff10b93022bfa43ccb8
122,updated,2022-05-09T17:58:17.173Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Proposal/Price Quote,2897.0,100.0,2897.0,2.0,2022-08-09,,,SS Landing Page,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-92.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119098641.0,62e84ff10b93022bfa43ccb9
123,updated,2022-05-09T17:58:18.049Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Proposal/Price Quote,2897.0,100.0,2897.0,2.0,2022-08-09,,,SS Landing Page,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:17.000+0000,,3.0,2022.0,2022 3,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-92.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119098968.0,62e84ff10b93022bfa43ccba
124,updated,2022-05-09T17:58:18.046Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Closed Won,2897.0,100.0,2897.0,2.0,2022-05-09,,,SS Landing Page,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119099326.0,62e84ff10b93022bfa43ccbb
125,updated,2022-05-09T17:58:19.119Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Closed Won,2897.0,100.0,2897.0,2.0,2022-05-09,,,SS Landing Page,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119099903.0,62e84ff10b93022bfa43ccbc
126,updated,2022-05-09T17:58:19.117Z,0068Z00001WDvYzQAL,0068Z00001WDvYzQAL,False,0018Z00002YeHwXQAV,False,Lead Machines-,,Closed Won,2897.0,100.0,2897.0,2.0,2022-05-09,,,SS Landing Page,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000000i0GWQAY,2022-05-09T17:57:09.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,0051U000000i0GWQAY,2022-05-09T17:58:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WDvYz,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WDvYzQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WDvYzQAL,1652119100146.0,62e84ff10b93022bfa43ccbd
127,created,2022-05-10T23:43:12.445Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Proposal/Price Quote,,75.0,,,2022-05-24,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652226193266.0,62e84ff10b93022bfa43ccbe
128,created,2022-05-10T23:43:12.443Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Proposal/Price Quote,,75.0,,,2022-05-24,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652226193292.0,62e84ff10b93022bfa43ccbf
129,updated,2022-05-10T23:43:25.559Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Proposal/Price Quote,,75.0,,,2022-05-24,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:25.000+0000,0051U000006prvDQAQ,2022-05-10T23:43:25.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652226206244.0,62e84ff10b93022bfa43ccc0
130,updated,2022-05-10T23:45:18.257Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Proposal/Price Quote,2.0,75.0,1.5,1.0,2022-05-24,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:45:18.000+0000,0051U000006prvDQAQ,2022-05-10T23:45:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652226319053.0,62e84ff10b93022bfa43ccc1
131,updated,2022-05-10T23:45:18.255Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Proposal/Price Quote,2.0,75.0,1.5,1.0,2022-05-24,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-10T23:45:18.000+0000,0051U000006prvDQAQ,2022-05-10T23:45:18.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652226319243.0,62e84ff10b93022bfa43ccc2
132,created,2022-05-11T21:11:20.611Z,0068Z00001WE6ZYQA1,0068Z00001WE6ZYQA1,False,0011U00001cueK3QAI,False,Website Edits/Repair Requested 05-11-22,,Proposal/Price Quote,,75.0,,,2022-05-25,,,,False,False,Pipeline,Pipeline,,False,,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE6ZY,Presented,,0.0,,,0031U00001eJ2AwQAK,,,0068Z00001WE6ZYQA1,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE6ZYQA1,1652303481675.0,62e84ff10b93022bfa43ccc3
133,updated,2022-05-11T21:11:32.355Z,0068Z00001WE6ZYQA1,0068Z00001WE6ZYQA1,False,0011U00001cueK3QAI,False,Website Edits/Repair Requested 05-11-22,,Proposal/Price Quote,,75.0,,,2022-05-25,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:11:32.000+0000,0051U000004IhG0QAK,2022-05-11T21:11:32.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE6ZY,Presented,,0.0,,,0031U00001eJ2AwQAK,,,0068Z00001WE6ZYQA1,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE6ZYQA1,1652303493284.0,62e84ff10b93022bfa43ccc4
134,updated,2022-05-11T21:12:15.646Z,0068Z00001WE6ZYQA1,0068Z00001WE6ZYQA1,False,0011U00001cueK3QAI,False,Website Edits/Repair Requested 05-11-22,,Proposal/Price Quote,150.0,75.0,112.5,3.0,2022-05-25,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:12:15.000+0000,0051U000004IhG0QAK,2022-05-11T21:12:15.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE6ZY,Presented,,0.0,,,0031U00001eJ2AwQAK,,,0068Z00001WE6ZYQA1,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE6ZYQA1,1652303536733.0,62e84ff10b93022bfa43ccc6
135,updated,2022-05-11T21:12:15.648Z,0068Z00001WE6ZYQA1,0068Z00001WE6ZYQA1,False,0011U00001cueK3QAI,False,Website Edits/Repair Requested 05-11-22,,Proposal/Price Quote,150.0,75.0,112.5,3.0,2022-05-25,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-05-11T21:11:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:12:15.000+0000,0051U000004IhG0QAK,2022-05-11T21:12:15.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE6ZY,Presented,,0.0,,,0031U00001eJ2AwQAK,,,0068Z00001WE6ZYQA1,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE6ZYQA1,1652303536477.0,62e84ff10b93022bfa43ccc5
136,updated,2022-05-11T21:23:14.870Z,0068Z00001WCI7EQAX,0068Z00001WCI7EQAX,False,0018Z00002XBcB8QAL,False,B2B Outbound Cold Call Outreach Pre-Build Plan,,Closed Won,897.0,100.0,897.0,1.0,2022-04-21,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-04-07T20:10:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:23:14.000+0000,0051U000006prvDQAQ,2022-05-11T21:23:14.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCI7E,Presented,,0.0,,,0038Z00002oc2IlQAI,,,0068Z00001WCI7EQAX,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,20.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCI7EQAX,1652304195950.0,62e84ff10b93022bfa43ccc7
137,updated,2022-05-11T21:23:14.867Z,0068Z00001WCI7EQAX,0068Z00001WCI7EQAX,False,0018Z00002XBcB8QAL,False,B2B Outbound Cold Call Outreach Pre-Build Plan,,Closed Won,897.0,100.0,897.0,1.0,2022-04-21,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000004IhG0QAK,2022-04-07T20:10:19.000+0000,0051U000004IhG0QAK,2022-05-11T21:23:14.000+0000,0051U000006prvDQAQ,2022-05-11T21:23:14.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WCI7E,Presented,,0.0,,,0038Z00002oc2IlQAI,,,0068Z00001WCI7EQAX,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,20.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WCI7EQAX,1652304195959.0,62e84ff10b93022bfa43ccc8
138,updated,2022-05-11T22:39:50.829Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Closed Won,2.0,100.0,2.0,1.0,2022-05-11,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-11T22:39:50.000+0000,0051U000006prvDQAQ,2022-05-11T22:39:50.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652308792231.0,62e84ff10b93022bfa43ccc9
139,updated,2022-05-11T22:39:50.831Z,0068Z00001WE2ZhQAL,0068Z00001WE2ZhQAL,False,0018Z00002Ydx2XQAR,False,Monthly Bookkeeping Transaction Management (Whitelabeling),,Closed Won,2.0,100.0,2.0,1.0,2022-05-11,,,,True,True,Closed,Closed,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-10T23:43:11.000+0000,0051U000006prvDQAQ,2022-05-11T22:39:50.000+0000,0051U000006prvDQAQ,2022-05-11T22:39:50.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE2Zh,Presented,,0.0,,,0038Z00002qQFaAQAW,,,0068Z00001WE2ZhQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,0.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE2ZhQAL,1652308792244.0,62e84ff10b93022bfa43ccca
140,created,2022-05-12T14:22:30.361Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,ABC-Align Process,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365351509.0,62e84ff10b93022bfa43cccb
141,created,2022-05-12T14:22:30.362Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,ABC-Align Process,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365351569.0,62e84ff10b93022bfa43cccc
142,updated,2022-05-12T14:22:39.072Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,ABC-Align Process,,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:38.000+0000,0051U000006prvDQAQ,2022-05-12T14:22:38.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365359793.0,62e84ff10b93022bfa43cccd
143,updated,2022-05-12T14:23:42.705Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,ABC-Align Process,,Proposal/Price Quote,640.0,75.0,480.0,1.0,2022-05-26,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:23:42.000+0000,0051U000006prvDQAQ,2022-05-12T14:23:42.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365424012.0,62e84ff10b93022bfa43ccce
144,updated,2022-05-12T14:23:42.701Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,ABC-Align Process,,Proposal/Price Quote,640.0,75.0,480.0,1.0,2022-05-26,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:23:42.000+0000,0051U000006prvDQAQ,2022-05-12T14:23:42.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365424286.0,62e84ff10b93022bfa43cccf
145,updated,2022-05-12T14:24:38.420Z,0068Z00001WE9StQAL,0068Z00001WE9StQAL,False,0018Z00002YeHwXQAV,False,Lead Machines ABC-Alignment Process Pre-Built,,Proposal/Price Quote,640.0,75.0,480.0,1.0,2022-05-26,,,,False,False,Pipeline,Pipeline,,True,01s1U000000ZwxwQAC,0051U000006prvDQAQ,2022-05-12T14:22:30.000+0000,0051U000006prvDQAQ,2022-05-12T14:24:38.000+0000,0051U000006prvDQAQ,2022-05-12T14:24:38.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WE9St,Presented,,0.0,,,0038Z00002qQxgNQAS,,,0068Z00001WE9StQAL,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WE9StQAL,1652365479558.0,62e84ff10b93022bfa43ccd0
146,created,2022-05-12T17:56:07.534Z,0068Z00001WEAbpQAH,0068Z00001WEAbpQAH,False,0018Z00002Ye1yGQAR,False,"Mindful Learning- Brand Highlight Guide, Custom Logo & Website Audit",,Proposal/Price Quote,,75.0,,,2022-05-26,,,,False,False,Pipeline,Pipeline,,False,,0051U000006prvDQAQ,2022-05-12T17:56:07.000+0000,0051U000006prvDQAQ,2022-05-12T17:56:07.000+0000,0051U000006prvDQAQ,2022-05-12T17:56:07.000+0000,,2.0,2022.0,2022 2,,,,,False,False,,,Quote,,,https://theadmincenter.secure.force.com/pmtx/pymt__SiteQuote?id=0068Z00001WEAbp,Presented,,0.0,,,0038Z00002qQQtGQAW,,,0068Z00001WEAbpQAH,True,False,,,,,0.0,0.0,,,,,,,0.0,,,,False,-14.0,,0.0,False,,False,,,False,,Opportunity,/services/data/v42.0/sobjects/Opportunity/0068Z00001WEAbpQAH,1652378168435.0,62e84ff10b93022bfa43ccd1
